age,job,marital,education,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
48,blue-collar,0,basic.9y,0,1,2,0,0,1.1,93.994,4.857,5191,0
47,blue-collar,0,basic.9y,0,1,1,0,0,1.1,93.994,4.857,5191,0
32,admin.,2,university.degree,1,1,1,0,0,1.1,93.994,4.857,5191,0
32,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.857,5191,0
36,services,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
50,services,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
46,blue-collar,0,basic.6y,1,1,2,0,0,1.1,93.994,4.857,5191,0
41,admin.,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
43,blue-collar,2,basic.4y,0,1,1,0,0,1.1,93.994,4.857,5191,0
51,management,0,university.degree,1,1,3,0,0,1.1,93.994,4.857,5191,0
38,admin.,0,university.degree,1,1,1,0,0,1.1,93.994,4.857,5191,0
41,technician,0,basic.6y,1,1,2,0,0,1.1,93.994,4.857,5191,0
52,blue-collar,0,basic.4y,0,1,2,0,0,1.1,93.994,4.857,5191,0
37,technician,0,professional.course,1,1,2,0,0,1.1,93.994,4.857,5191,0
41,admin.,0,basic.9y,1,1,3,0,0,1.1,93.994,4.857,5191,0
46,admin.,1,university.degree,1,1,1,0,0,1.1,93.994,4.857,5191,0
47,technician,0,professional.course,0,1,4,0,0,1.1,93.994,4.857,5191,0
35,technician,0,professional.course,0,1,3,0,0,1.1,93.994,4.857,5191,0
46,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.857,5191,0
30,technician,0,professional.course,0,1,1,0,0,1.1,93.994,4.857,5191,0
35,services,2,basic.4y,0,1,1,0,0,1.1,93.994,4.857,5191,0
40,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.857,5191,0
34,technician,0,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
30,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.857,5191,0
38,services,0,basic.6y,0,1,2,0,0,1.1,93.994,4.857,5191,0
55,management,2,basic.4y,0,1,1,0,0,1.1,93.994,4.857,5191,0
45,technician,2,professional.course,1,1,2,0,0,1.1,93.994,4.857,5191,0
36,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
32,admin.,2,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
55,management,1,university.degree,1,1,5,0,0,1.1,93.994,4.857,5191,0
29,admin.,0,high.school,1,1,3,0,0,1.1,93.994,4.857,5191,0
34,blue-collar,0,basic.4y,1,1,2,0,0,1.1,93.994,4.857,5191,0
36,technician,2,professional.course,0,1,2,0,0,1.1,93.994,4.857,5191,0
30,management,2,university.degree,1,1,3,0,0,1.1,93.994,4.857,5191,0
33,housemaid,1,university.degree,0,1,1,0,0,1.1,93.994,4.857,5191,0
37,blue-collar,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
33,blue-collar,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
32,housemaid,0,high.school,1,1,1,0,0,1.1,93.994,4.857,5191,0
32,housemaid,0,high.school,0,1,1,0,0,1.1,93.994,4.857,5191,0
39,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
33,services,0,high.school,0,1,2,0,0,1.1,93.994,4.857,5191,0
33,services,0,basic.4y,0,1,4,0,0,1.1,93.994,4.857,5191,0
33,self-employed,2,university.degree,0,1,3,0,0,1.1,93.994,4.857,5191,0
43,services,0,high.school,1,1,1,0,0,1.1,93.994,4.857,5191,0
27,technician,0,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
47,admin.,1,university.degree,1,1,3,0,0,1.1,93.994,4.857,5191,0
31,admin.,2,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
32,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.857,5191,0
54,admin.,0,high.school,0,1,3,0,0,1.1,93.994,4.857,5191,0
44,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
46,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
45,services,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
43,admin.,0,professional.course,1,1,2,0,0,1.1,93.994,4.857,5191,0
56,management,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
47,entrepreneur,0,professional.course,0,1,2,0,0,1.1,93.994,4.857,5191,0
36,self-employed,0,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
46,services,0,high.school,0,1,3,0,0,1.1,93.994,4.857,5191,0
38,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
27,admin.,2,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
46,management,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
40,admin.,1,university.degree,1,1,3,0,0,1.1,93.994,4.857,5191,0
33,management,2,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
54,retired,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
49,housemaid,0,basic.4y,0,1,3,0,0,1.1,93.994,4.857,5191,0
40,entrepreneur,0,basic.9y,0,1,2,0,0,1.1,93.994,4.857,5191,0
51,self-employed,0,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
38,self-employed,1,basic.9y,1,1,3,0,0,1.1,93.994,4.857,5191,0
52,self-employed,0,university.degree,0,1,3,0,0,1.1,93.994,4.857,5191,0
26,unemployed,2,basic.9y,1,1,3,0,0,1.1,93.994,4.857,5191,0
35,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
51,admin.,0,university.degree,0,1,4,0,0,1.1,93.994,4.857,5191,0
36,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
30,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.857,5191,0
43,services,0,high.school,0,1,2,0,0,1.1,93.994,4.857,5191,0
40,technician,0,basic.9y,0,1,2,0,0,1.1,93.994,4.857,5191,0
45,technician,0,university.degree,0,1,3,0,0,1.1,93.994,4.857,5191,0
56,retired,0,high.school,0,1,5,0,0,1.1,93.994,4.857,5191,0
46,services,0,basic.6y,0,1,3,0,0,1.1,93.994,4.857,5191,0
41,blue-collar,0,basic.4y,1,1,2,0,0,1.1,93.994,4.857,5191,0
42,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
56,blue-collar,0,basic.4y,0,1,2,0,0,1.1,93.994,4.857,5191,0
43,entrepreneur,0,basic.4y,1,1,3,0,0,1.1,93.994,4.857,5191,0
34,blue-collar,0,basic.4y,0,1,4,0,0,1.1,93.994,4.857,5191,0
38,services,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
40,technician,0,basic.9y,0,1,2,0,0,1.1,93.994,4.857,5191,0
38,admin.,0,high.school,0,1,4,0,0,1.1,93.994,4.857,5191,0
48,entrepreneur,0,university.degree,1,1,2,0,0,1.1,93.994,4.857,5191,0
24,technician,2,professional.course,0,1,2,0,0,1.1,93.994,4.857,5191,0
31,admin.,2,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
56,retired,0,basic.4y,0,1,2,0,0,1.1,93.994,4.857,5191,0
49,admin.,0,high.school,0,1,2,0,0,1.1,93.994,4.857,5191,0
47,unemployed,1,university.degree,0,1,3,0,0,1.1,93.994,4.857,5191,0
48,admin.,1,high.school,0,1,2,0,0,1.1,93.994,4.857,5191,0
55,housemaid,0,basic.4y,1,1,2,0,0,1.1,93.994,4.857,5191,0
44,technician,2,professional.course,1,1,2,0,0,1.1,93.994,4.857,5191,0
46,blue-collar,0,basic.9y,1,1,3,0,0,1.1,93.994,4.857,5191,0
36,services,0,high.school,1,1,2,0,0,1.1,93.994,4.857,5191,0
29,admin.,2,university.degree,0,1,3,0,0,1.1,93.994,4.857,5191,0
31,technician,2,professional.course,1,1,3,0,0,1.1,93.994,4.857,5191,0
30,services,1,basic.9y,1,1,2,0,0,1.1,93.994,4.857,5191,0
36,blue-collar,0,basic.4y,1,1,3,0,0,1.1,93.994,4.857,5191,0
60,blue-collar,0,professional.course,0,1,3,0,0,1.1,93.994,4.857,5191,0
36,admin.,0,university.degree,1,1,3,0,0,1.1,93.994,4.857,5191,0
32,services,0,high.school,0,1,3,0,0,1.1,93.994,4.857,5191,0
30,services,0,university.degree,1,1,3,0,0,1.1,93.994,4.856,5191,0
46,blue-collar,0,basic.4y,0,1,3,0,0,1.1,93.994,4.856,5191,0
43,unemployed,0,basic.4y,0,1,4,0,0,1.1,93.994,4.856,5191,0
37,services,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
38,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.856,5191,0
31,technician,0,university.degree,1,1,3,0,0,1.1,93.994,4.856,5191,0
44,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
43,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.856,5191,0
38,housemaid,0,basic.9y,0,1,2,0,0,1.1,93.994,4.856,5191,0
41,blue-collar,0,basic.4y,1,1,2,0,0,1.1,93.994,4.856,5191,0
32,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
43,technician,0,basic.6y,1,1,3,0,0,1.1,93.994,4.856,5191,0
36,technician,1,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,2,basic.6y,1,1,3,0,0,1.1,93.994,4.856,5191,0
50,self-employed,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
38,blue-collar,0,basic.9y,1,1,6,0,0,1.1,93.994,4.856,5191,0
50,technician,0,professional.course,1,1,4,0,0,1.1,93.994,4.856,5191,0
31,management,0,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
40,entrepreneur,0,basic.9y,0,1,3,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,2,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
47,services,1,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
35,entrepreneur,2,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
42,admin.,1,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
36,admin.,0,high.school,0,1,3,0,0,1.1,93.994,4.856,5191,0
35,technician,0,basic.6y,0,1,2,0,0,1.1,93.994,4.856,5191,0
26,admin.,2,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
31,admin.,2,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
39,services,0,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
43,blue-collar,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
50,admin.,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
39,blue-collar,1,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
36,housemaid,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
27,admin.,2,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
31,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,1
28,blue-collar,0,basic.6y,0,1,1,0,0,1.1,93.994,4.856,5191,0
31,management,2,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
30,management,1,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
52,technician,0,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
37,technician,1,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
30,services,0,university.degree,1,1,6,0,0,1.1,93.994,4.856,5191,0
54,technician,0,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
49,entrepreneur,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
44,admin.,0,high.school,0,1,3,0,0,1.1,93.994,4.856,5191,0
53,technician,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
43,technician,0,professional.course,1,1,4,0,0,1.1,93.994,4.856,5191,0
31,admin.,2,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
38,technician,0,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
50,entrepreneur,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
24,services,2,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
34,admin.,2,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
40,technician,0,professional.course,1,1,3,0,0,1.1,93.994,4.856,5191,0
57,management,1,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
31,services,0,basic.6y,1,1,2,0,0,1.1,93.994,4.856,5191,0
38,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
41,entrepreneur,0,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,1
42,blue-collar,0,basic.6y,0,1,1,0,0,1.1,93.994,4.856,5191,0
40,management,0,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
42,blue-collar,0,basic.6y,0,1,1,0,0,1.1,93.994,4.856,5191,0
48,admin.,2,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
33,blue-collar,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
37,technician,0,professional.course,1,1,1,0,0,1.1,93.994,4.856,5191,0
43,technician,0,professional.course,1,1,1,0,0,1.1,93.994,4.856,5191,0
46,admin.,1,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
40,blue-collar,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
40,blue-collar,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
43,technician,2,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.6y,1,1,1,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,1
41,admin.,0,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
31,admin.,2,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
27,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
43,technician,2,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
29,technician,0,professional.course,1,1,1,0,0,1.1,93.994,4.856,5191,0
54,admin.,0,university.degree,0,1,7,0,0,1.1,93.994,4.856,5191,0
36,technician,0,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
30,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
39,blue-collar,0,basic.6y,0,1,1,0,0,1.1,93.994,4.856,5191,0
33,blue-collar,0,basic.9y,0,1,2,0,0,1.1,93.994,4.856,5191,0
39,retired,2,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
38,technician,2,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
44,admin.,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
33,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
37,blue-collar,0,basic.6y,0,1,2,0,0,1.1,93.994,4.856,5191,0
32,management,0,basic.6y,0,1,1,0,0,1.1,93.994,4.856,5191,0
46,technician,0,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
34,technician,1,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
32,technician,2,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,2,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
59,services,1,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
40,blue-collar,0,basic.4y,0,1,1,0,0,1.1,93.994,4.856,5191,0
46,admin.,0,professional.course,0,1,1,0,0,1.1,93.994,4.856,5191,0
35,admin.,2,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
28,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
48,retired,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
32,services,2,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
59,retired,1,basic.4y,1,1,3,0,0,1.1,93.994,4.856,5191,0
49,blue-collar,2,basic.6y,1,1,4,0,0,1.1,93.994,4.856,5191,0
51,admin.,0,university.degree,1,1,3,0,0,1.1,93.994,4.856,5191,0
38,technician,2,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
53,technician,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
49,blue-collar,0,basic.9y,1,1,3,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
29,admin.,2,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
35,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
38,blue-collar,0,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
48,management,1,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
51,blue-collar,0,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
52,technician,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
45,blue-collar,2,basic.6y,1,1,5,0,0,1.1,93.994,4.856,5191,0
41,services,1,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
41,services,1,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
46,management,0,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
29,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.4y,1,1,2,0,0,1.1,93.994,4.856,5191,0
29,services,0,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
48,blue-collar,0,professional.course,1,1,4,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
44,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
38,unemployed,1,professional.course,0,1,3,0,0,1.1,93.994,4.856,5191,0
33,admin.,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
53,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
33,self-employed,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
37,admin.,1,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
55,blue-collar,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
32,entrepreneur,1,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
48,blue-collar,0,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
34,entrepreneur,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
35,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
55,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
48,management,1,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
34,blue-collar,0,basic.6y,1,1,1,0,0,1.1,93.994,4.856,5191,0
34,blue-collar,0,basic.6y,1,1,1,0,0,1.1,93.994,4.856,5191,0
37,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
54,housemaid,1,basic.4y,0,1,1,0,0,1.1,93.994,4.856,5191,0
39,blue-collar,0,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
39,services,0,basic.9y,0,1,1,0,0,1.1,93.994,4.856,5191,0
32,entrepreneur,0,basic.6y,1,1,1,0,0,1.1,93.994,4.856,5191,0
41,services,2,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
59,housemaid,0,basic.6y,1,1,1,0,0,1.1,93.994,4.856,5191,0
57,technician,0,basic.9y,1,1,1,0,0,1.1,93.994,4.856,5191,0
34,entrepreneur,0,basic.4y,0,1,2,0,0,1.1,93.994,4.856,5191,0
34,technician,0,high.school,0,1,1,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,0,basic.6y,1,1,2,0,0,1.1,93.994,4.856,5191,0
36,unemployed,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
44,services,0,high.school,1,1,5,0,0,1.1,93.994,4.856,5191,0
51,management,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
28,admin.,2,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
50,technician,0,high.school,0,1,5,0,0,1.1,93.994,4.856,5191,0
51,entrepreneur,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
38,blue-collar,2,basic.9y,0,1,5,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.4y,1,1,1,0,0,1.1,93.994,4.856,5191,0
32,admin.,2,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
48,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
43,technician,0,professional.course,0,1,3,0,0,1.1,93.994,4.856,5191,0
40,management,0,high.school,0,1,3,0,0,1.1,93.994,4.856,5191,0
32,services,1,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
58,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
49,technician,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
30,services,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
28,admin.,0,high.school,1,1,1,0,0,1.1,93.994,4.856,5191,0
44,management,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
28,technician,2,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
58,housemaid,0,basic.4y,1,1,2,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,0,professional.course,0,1,5,0,0,1.1,93.994,4.856,5191,0
57,retired,1,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
35,admin.,1,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
48,management,0,university.degree,1,1,3,0,0,1.1,93.994,4.856,5191,0
39,blue-collar,0,basic.6y,0,1,6,0,0,1.1,93.994,4.856,5191,0
52,housemaid,1,professional.course,1,1,4,0,0,1.1,93.994,4.856,5191,0
51,blue-collar,0,basic.4y,1,1,3,0,0,1.1,93.994,4.856,5191,0
49,services,0,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
44,admin.,0,high.school,0,1,3,0,0,1.1,93.994,4.856,5191,0
37,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
47,management,0,university.degree,0,1,3,0,0,1.1,93.994,4.856,5191,0
43,management,0,professional.course,0,1,3,0,0,1.1,93.994,4.856,5191,0
42,self-employed,0,university.degree,1,1,4,0,0,1.1,93.994,4.856,5191,0
32,housemaid,0,basic.4y,0,1,2,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,0,basic.6y,1,1,3,0,0,1.1,93.994,4.856,5191,0
56,retired,0,basic.4y,0,1,2,0,0,1.1,93.994,4.856,5191,0
26,admin.,2,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
57,management,1,university.degree,0,1,3,0,0,1.1,93.994,4.856,5191,0
51,blue-collar,0,basic.4y,0,1,4,0,0,1.1,93.994,4.856,5191,0
31,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.856,5191,0
31,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
29,admin.,2,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
26,technician,2,basic.9y,1,1,3,0,0,1.1,93.994,4.856,5191,0
54,blue-collar,0,basic.4y,1,1,5,0,0,1.1,93.994,4.856,5191,0
29,admin.,2,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
33,admin.,1,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,2,high.school,1,1,3,0,0,1.1,93.994,4.856,5191,0
42,management,0,basic.6y,1,1,3,0,0,1.1,93.994,4.856,5191,0
51,technician,0,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
59,retired,1,basic.4y,1,1,3,0,0,1.1,93.994,4.856,5191,0
36,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
51,admin.,0,university.degree,0,1,2,0,0,1.1,93.994,4.856,5191,0
40,technician,0,professional.course,1,1,8,0,0,1.1,93.994,4.856,5191,0
45,technician,0,professional.course,1,1,5,0,0,1.1,93.994,4.856,5191,0
42,services,0,high.school,0,1,2,0,0,1.1,93.994,4.856,5191,0
31,technician,0,professional.course,1,1,6,0,0,1.1,93.994,4.856,5191,0
38,blue-collar,0,basic.4y,0,1,2,0,0,1.1,93.994,4.856,5191,0
39,entrepreneur,0,high.school,1,1,5,0,0,1.1,93.994,4.856,5191,0
34,management,0,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
41,blue-collar,0,basic.4y,1,1,3,0,0,1.1,93.994,4.856,5191,0
34,management,0,university.degree,1,1,1,0,0,1.1,93.994,4.856,5191,0
36,blue-collar,0,basic.9y,0,1,3,0,0,1.1,93.994,4.856,5191,0
33,technician,0,professional.course,0,1,2,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.4y,1,1,3,0,0,1.1,93.994,4.856,5191,0
30,blue-collar,0,basic.6y,0,1,2,0,0,1.1,93.994,4.856,5191,0
34,management,0,university.degree,0,1,1,0,0,1.1,93.994,4.856,5191,0
54,admin.,1,university.degree,0,1,4,0,0,1.1,93.994,4.856,5191,1
58,self-employed,0,professional.course,1,1,2,0,0,1.1,93.994,4.856,5191,0
29,services,0,high.school,1,1,3,0,0,1.1,93.994,4.856,5191,0
41,entrepreneur,0,university.degree,0,1,4,0,0,1.1,93.994,4.856,5191,0
35,admin.,0,university.degree,0,1,3,0,0,1.1,93.994,4.856,5191,0
34,blue-collar,2,basic.9y,0,1,3,0,0,1.1,93.994,4.856,5191,0
31,blue-collar,0,basic.9y,0,1,2,0,0,1.1,93.994,4.856,5191,0
50,management,0,university.degree,1,1,2,0,0,1.1,93.994,4.856,5191,0
34,services,0,high.school,0,1,5,0,0,1.1,93.994,4.856,5191,0
39,management,0,university.degree,1,1,3,0,0,1.1,93.994,4.856,5191,0
54,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
54,blue-collar,0,basic.9y,1,1,2,0,0,1.1,93.994,4.856,5191,0
31,services,2,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
35,blue-collar,0,basic.6y,0,1,5,0,0,1.1,93.994,4.856,5191,0
28,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.856,5191,0
56,retired,0,basic.9y,1,1,4,0,0,1.1,93.994,4.856,5191,0
38,entrepreneur,0,basic.9y,0,1,3,0,0,1.1,93.994,4.856,5191,0
42,technician,0,professional.course,1,1,3,0,0,1.1,93.994,4.856,5191,0
44,blue-collar,0,basic.4y,0,1,2,0,0,1.1,93.994,4.856,5191,0
58,admin.,1,university.degree,1,1,4,0,0,1.1,93.994,4.856,5191,0
43,admin.,1,high.school,1,1,3,0,0,1.1,93.994,4.855,5191,0
37,technician,0,professional.course,1,1,3,0,0,1.1,93.994,4.855,5191,0
59,retired,0,university.degree,0,1,6,0,0,1.1,93.994,4.855,5191,0
41,admin.,0,high.school,1,1,2,0,0,1.1,93.994,4.855,5191,0
33,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.855,5191,0
46,blue-collar,0,professional.course,0,1,2,0,0,1.1,93.994,4.855,5191,0
30,admin.,2,high.school,0,1,3,0,0,1.1,93.994,4.855,5191,0
28,services,2,high.school,0,1,2,0,0,1.1,93.994,4.855,5191,0
58,admin.,0,university.degree,1,1,2,0,0,1.1,93.994,4.855,5191,0
43,blue-collar,0,basic.4y,0,1,1,0,0,1.1,93.994,4.855,5191,0
39,self-employed,0,high.school,1,1,5,0,0,1.1,93.994,4.855,5191,0
